RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,target
0.075097252,52,0,1290.0,5400.0,8,0,1,0,0.0,was_in_trouble
0.267189723,53,1,0.529715676,30000.0,11,0,3,0,3.0,was_in_trouble
0.924293966,38,0,1492.0,5400.0,4,0,0,0,0.0,was_in_trouble
0.193533866,45,0,0.365136731,8300.0,16,0,2,0,4.0,was_in_trouble
0.9999999,62,0,0.390015205,3945.0,2,0,2,0,2.0,was_in_trouble
1.018687527,42,2,0.024183127,5416.0,4,0,0,0,0.0,was_in_trouble
0.005969139,64,0,0.01239752,5000.0,4,0,0,0,0.0,was_in_trouble
0.0,60,0,0.266776187,28000.0,11,0,3,0,0.0,was_in_trouble
0.106796357,44,0,0.232947342,11830.0,8,0,2,0,1.0,was_in_trouble
0.023110022,52,0,0.55498778,4500.0,13,0,1,0,1.0,was_in_trouble
0.006086515,52,0,1.17903365,4635.0,6,0,3,0,0.0,was_in_trouble
0.002068947,55,0,0.389003911,4346.0,15,0,1,0,1.0,was_in_trouble
0.463809848,45,0,0.421806255,12500.0,6,0,2,0,2.0,was_in_trouble
0.285714286,38,2,0.179344808,1800.0,3,1,0,0,0.0,was_in_trouble
0.94000606,77,1,2715.0,5400.0,7,0,1,0,0.0,was_in_trouble
0.483646515,54,0,0.354577241,6291.0,2,0,1,0,3.0,was_in_trouble
0.548447055,44,0,0.463854729,8700.0,13,0,2,0,6.0,was_in_trouble
0.366977525,54,0,0.283059328,5595.0,9,0,1,0,0.0,was_in_trouble
0.9999999,27,0,0.115830116,1553.0,1,0,0,0,1.0,was_not_in_trouble
0.015257339,47,0,0.011325783,1500.0,5,0,0,1,0.0,was_in_trouble
0.043421762,50,0,0.064660509,10500.0,15,0,1,0,0.0,was_in_trouble
0.190054028,42,0,0.394217149,12000.0,4,0,1,0,2.0,was_in_trouble
0.052148696,66,0,0.132405633,12000.0,11,0,0,0,0.0,was_in_trouble
0.006333874,70,0,1010.0,5400.0,3,0,1,0,0.0,was_in_trouble
0.739577713,62,0,0.697151424,6002.0,19,0,1,0,1.0,was_in_trouble
0.760978246,29,0,575.0,5400.0,5,0,0,0,0.0,was_in_trouble
0.00053842,27,0,1.039215686,764.0,4,0,0,0,0.0,was_in_trouble
0.033067172,64,0,68.0,0.0,8,0,0,0,0.0,was_in_trouble
0.158470983,53,0,0.339694656,3667.0,9,0,1,2,0.0,was_in_trouble
0.738427552,65,0,0.601674516,9554.0,14,0,1,0,0.0,was_in_trouble
0.182502352,77,0,508.0,5400.0,7,0,1,0,0.0,was_in_trouble
0.312768723,67,0,0.032282664,3933.0,6,0,0,0,0.0,was_in_trouble
0.032111723,41,0,0.173582642,10000.0,6,0,1,0,2.0,was_in_trouble
0.052439972,57,0,0.297960272,7500.0,10,0,1,0,0.0,was_in_trouble
0.028301138,60,0,0.022307692,7799.0,5,0,0,0,0.0,was_in_trouble
0.07009554,65,0,0.153420105,3610.0,3,0,1,0,0.0,was_in_trouble
0.2825075,52,0,0.264236069,8200.0,7,0,2,0,2.0,was_in_trouble
0.20863037,44,0,0.418197725,8000.0,11,0,2,0,0.0,was_in_trouble
0.847757783,34,0,0.097468771,6083.0,9,0,0,0,0.0,was_in_trouble
0.880329955,47,1,0.512255742,11667.0,17,0,1,0,2.0,was_in_trouble
0.079563583,52,0,0.428183701,14000.0,12,0,2,0,2.0,was_in_trouble
0.02133301,70,0,1836.0,5400.0,5,0,1,0,0.0,was_in_trouble
0.270526109,47,0,0.132855335,9483.0,7,0,2,0,3.0,was_in_trouble
0.030838766,82,0,0.0074985,3333.0,6,0,0,0,0.0,was_in_trouble
0.6757618,64,0,0.470278801,1900.0,7,0,0,0,0.0,was_in_trouble
0.018990933,66,0,0.27190531,6082.0,11,0,1,0,0.0,was_in_trouble
0.04699663,46,0,0.294340355,10300.0,13,0,1,0,1.0,was_in_trouble
0.834417829,61,1,0.486727901,11866.0,9,0,2,0,0.0,was_in_trouble
0.819513877,29,0,0.747815231,800.0,5,0,0,0,0.0,was_in_trouble
0.435250661,47,0,0.356967548,11000.0,8,0,2,0,4.0,was_in_trouble
0.013162241,61,0,0.138744502,2500.0,15,0,1,0,0.0,was_in_trouble
0.071116749,80,0,0.131073785,3333.0,4,0,1,0,0.0,was_in_trouble
0.524998092,63,1,0.783706866,2810.0,15,0,1,0,0.0,was_in_trouble
0.011272386,62,0,0.131540384,11600.0,5,0,1,0,1.0,was_in_trouble
0.274715661,34,0,0.222694326,4000.0,9,0,0,0,5.0,was_in_trouble
0.858949032,32,2,0.157109421,3417.0,2,2,0,0,3.0,was_in_trouble
0.9999999,23,0,0.179719114,4200.0,2,0,0,0,2.0,was_in_trouble
0.0760949,59,1,0.019381634,6500.0,3,0,0,0,2.0,was_in_trouble
0.05339822,59,0,0.24115177,5000.0,5,0,2,0,0.0,was_in_trouble
0.0,91,0,0.0,5400.0,3,0,0,0,0.0,was_in_trouble
0.38149808,52,1,5297.0,5400.0,17,0,1,0,3.0,was_in_trouble
0.9999999,52,0,995.0,5400.0,4,0,2,0,0.0,was_not_in_trouble
1.099780044,54,1,0.261752757,3445.0,4,0,0,2,1.0,was_in_trouble
0.001031664,70,0,0.124817091,6833.0,10,0,0,0,1.0,was_in_trouble
0.057647075,77,0,628.0,5400.0,7,0,1,0,0.0,was_in_trouble
0.702999787,32,0,0.193959318,4866.0,5,0,0,0,0.0,was_in_trouble
0.112724284,29,0,0.135280553,1300.0,5,0,0,0,1.0,was_in_trouble
0.419802933,66,0,0.558427855,3790.0,10,0,2,0,0.0,was_in_trouble
0.29562131,27,0,0.172979305,2560.0,3,0,0,0,0.0,was_in_trouble
0.068957591,75,0,19.0,5400.0,4,0,0,0,0.0,was_in_trouble
0.274600881,56,0,0.375694844,5216.0,18,0,1,0,7.0,was_in_trouble
0.268592524,66,1,0.332916732,6400.0,13,0,1,0,0.0,was_in_trouble
0.9999999,42,0,5.0,5400.0,1,3,0,0,0.0,was_in_trouble
0.0,62,0,0.364152172,10750.0,23,0,3,0,0.0,was_in_trouble
0.148205542,42,0,1209.0,5400.0,11,0,2,1,2.0,was_in_trouble
0.026988981,31,0,0.206167904,1750.0,6,0,0,0,0.0,was_in_trouble
0.019222685,73,0,0.188144948,4166.0,12,0,0,0,0.0,was_in_trouble
0.087433005,74,0,0.00614055,8793.0,2,0,0,0,0.0,was_in_trouble
0.9999999,44,0,0.0,4000.0,0,2,0,0,0.0,was_in_trouble
0.784746706,47,2,1.455077846,7000.0,11,0,2,2,2.0,was_in_trouble
0.469868513,62,0,0.555505719,4458.0,11,0,2,0,0.0,was_in_trouble
0.605880434,57,1,0.801482266,5666.0,19,0,1,0,1.0,was_in_trouble
0.0,50,0,0.086956522,5335.0,4,0,0,0,0.0,was_in_trouble
0.13757412,59,0,0.195808157,10591.0,8,0,2,0,0.0,was_in_trouble
0.323272146,52,0,0.568432348,10250.0,15,0,4,0,0.0,was_in_trouble
0.554883869,63,0,0.379697792,2580.0,6,1,1,0,1.0,was_in_trouble
0.03674572,61,0,0.183773306,10833.0,10,0,1,0,0.0,was_in_trouble
0.072186663,63,0,0.019497563,5333.0,9,0,0,0,0.0,was_in_trouble
0.035586651,54,0,0.395606424,5416.0,8,0,2,0,1.0,was_in_trouble
0.508232021,49,0,0.718228177,10000.0,29,0,7,0,3.0,was_in_trouble
0.024078958,74,0,0.009648058,16479.0,30,0,0,0,0.0,was_in_trouble
0.9999999,39,1,0.412646838,4000.0,13,0,1,1,2.0,was_in_trouble
0.038808813,48,0,1786.0,5400.0,8,0,1,0,0.0,was_in_trouble
0.049802837,61,0,0.529720039,7250.0,10,0,2,0,0.0,was_in_trouble
0.012924325,43,1,0.362625139,8090.0,10,1,3,1,1.0,was_in_trouble
1.128856624,65,0,646.0,5400.0,4,1,0,0,0.0,was_in_trouble
0.9999999,29,0,0.017982018,1000.0,0,1,0,0,0.0,was_not_in_trouble
0.355413217,42,1,0.356447803,10584.0,13,0,2,0,2.0,was_in_trouble
0.011191067,72,0,0.181423925,5533.0,11,0,1,0,0.0,was_in_trouble
0.055611975,86,0,0.323767623,10000.0,13,0,2,0,0.0,was_in_trouble
0.429471634,54,0,0.596519135,10686.0,23,0,4,0,0.0,was_in_trouble
0.455588338,49,1,0.661487578,13000.0,22,0,3,0,1.0,was_in_trouble
0.210924317,57,1,0.340443767,10500.0,7,0,2,0,1.0,was_in_trouble
0.243334907,47,2,2791.0,5400.0,9,0,2,1,0.0,was_in_trouble
0.019934198,62,0,0.003499222,2571.0,4,0,0,0,0.0,was_in_trouble
0.192001481,30,0,0.137488543,12000.0,6,0,1,0,2.0,was_in_trouble
0.003447979,46,0,0.002702703,5179.0,5,0,0,0,1.0,was_in_trouble
0.01339206,45,0,0.628409676,3885.0,6,0,1,0,0.0,was_in_trouble
0.030107766,27,0,1849.0,5400.0,5,0,1,0,0.0,was_in_trouble
0.04739763,60,0,0.443198263,11055.0,6,0,4,0,2.0,was_in_trouble
0.185928776,64,0,3259.0,5400.0,13,0,2,0,0.0,was_in_trouble
0.036004196,35,0,0.309529992,3850.0,20,0,0,0,1.0,was_in_trouble
0.04112243,55,1,1.096903097,1000.0,8,0,1,0,1.0,was_not_in_trouble
0.0,28,1,0.424143964,4000.0,8,6,1,1,0.0,was_not_in_trouble
0.35074577,45,1,0.461418307,3200.0,8,0,1,0,0.0,was_in_trouble
0.56669613,48,0,0.784086365,2500.0,15,0,0,0,0.0,was_in_trouble
0.439677043,63,0,0.58984713,6933.0,10,0,3,0,0.0,was_in_trouble
0.314173549,63,0,0.971323179,8403.0,15,0,3,0,0.0,was_in_trouble
0.112356972,73,0,102.0,5400.0,7,0,0,0,0.0,was_in_trouble
0.103523841,54,0,0.395445588,13700.0,14,0,2,0,0.0,was_in_trouble
0.13217581,43,0,0.442963544,2550.0,3,0,1,0,0.0,was_in_trouble
0.123938031,54,1,0.237651445,4291.0,9,0,0,0,1.0,was_in_trouble
0.127312933,61,0,0.099092688,5620.0,9,0,0,0,1.0,was_in_trouble
0.78150966,53,3,0.542294942,9350.0,11,0,3,0,1.0,was_in_trouble
0.005814087,79,0,0.008796481,2500.0,12,0,0,0,0.0,was_in_trouble
0.845668697,31,1,0.26419136,2800.0,7,0,0,2,3.0,was_in_trouble
0.526133988,56,0,0.549575071,6000.0,21,0,3,0,2.0,was_in_trouble
0.01920352,66,0,0.089588055,7500.0,9,0,1,0,0.0,was_in_trouble
0.144980394,77,0,621.0,5400.0,8,0,0,0,0.0,was_in_trouble
0.674650699,30,0,0.145514035,5806.0,4,0,0,1,1.0,was_in_trouble
0.045144945,50,0,0.185598938,9040.0,11,0,1,0,0.0,was_in_trouble
0.543746291,86,0,0.182259677,7000.0,10,0,0,0,0.0,was_in_trouble
0.02234384,66,0,0.022664508,10500.0,20,0,0,0,0.0,was_in_trouble
0.013957866,66,0,0.092653575,58000.0,22,0,4,0,0.0,was_in_trouble
0.899524668,61,0,0.053947094,4800.0,4,1,0,0,0.0,was_in_trouble
0.005170974,77,0,1369.0,5400.0,14,0,1,0,0.0,was_in_trouble
0.079291008,71,0,0.425078746,6666.0,11,0,1,0,1.0,was_in_trouble
0.064093082,67,0,3213.0,5400.0,13,0,1,0,0.0,was_in_trouble
0.242028603,47,1,0.485475672,5507.0,5,0,1,0,3.0,was_in_trouble
0.144832035,55,1,1.209223847,2666.0,9,0,2,0,3.0,was_in_trouble
0.556032353,49,0,0.496294554,8500.0,17,0,1,0,0.0,was_in_trouble
0.9999999,40,0,65.0,5400.0,1,0,0,0,0.0,was_in_trouble
0.001249962,65,0,1.0,5400.0,5,0,0,0,1.0,was_in_trouble
0.206518604,28,0,1272.0,5400.0,6,0,1,0,0.0,was_in_trouble
0.631491796,43,0,1808.5,1.0,7,0,2,0,2.0,was_in_trouble
0.804867449,31,2,0.005641906,81000.0,5,0,0,0,2.0,was_not_in_trouble
0.041418475,80,0,0.003935874,10416.0,4,0,0,0,0.0,was_in_trouble
0.000201789,68,1,40.0,5400.0,3,0,0,0,0.0,was_in_trouble
0.0,65,0,0.038370253,7583.0,8,0,0,0,0.0,was_in_trouble
0.258405608,41,0,0.226681903,7000.0,16,0,1,0,1.0,was_in_trouble
0.040131489,22,0,0.00159968,5000.0,5,0,0,0,0.0,was_in_trouble
0.820133511,47,3,0.594063728,16036.0,12,1,8,6,0.0,was_in_trouble
0.089458098,74,0,0.014677728,4700.0,1,0,0,0,0.0,was_in_trouble
0.09561753,58,0,0.087326056,12000.0,5,0,0,0,3.0,was_in_trouble
0.9999999,28,0,0.193485972,3100.0,2,0,0,0,4.0,was_in_trouble
0.935706429,47,2,0.188968505,6000.0,4,2,0,0,0.0,was_in_trouble
0.2213544,53,0,0.781169757,3504.0,9,0,1,0,0.0,was_in_trouble
0.9999999,81,1,0.839766082,2564.0,3,0,1,0,0.0,was_in_trouble
0.004425623,60,0,679.0,5400.0,11,0,1,0,0.0,was_in_trouble
0.034038638,68,0,0.001207671,20700.0,4,0,0,0,0.0,was_in_trouble
0.038236589,39,0,72.0,5400.0,4,0,0,0,0.0,was_in_trouble
0.020956737,53,0,2433.0,5400.0,14,0,1,0,0.0,was_in_trouble
0.410343586,59,1,0.197790449,2805.0,6,0,0,0,0.0,was_not_in_trouble
0.0769097,66,0,0.059605864,10300.0,5,0,1,0,0.0,was_in_trouble
0.061539803,68,0,0.064103988,9000.0,14,0,0,0,1.0,was_in_trouble
0.00448263,68,1,0.211714891,2833.0,15,0,1,0,0.0,was_in_trouble
0.15689036,41,0,0.288871113,10000.0,4,0,1,0,0.0,was_in_trouble
0.764263028,53,1,2302.0,5400.0,4,0,2,0,1.0,was_in_trouble
0.9999999,25,1,0.147821947,4200.0,4,2,0,0,0.0,was_not_in_trouble
0.508330905,53,1,0.505494505,10100.0,13,0,2,0,0.0,was_not_in_trouble
1.215406562,55,1,0.017041581,4400.0,2,1,0,0,1.0,was_not_in_trouble
0.252743095,70,0,0.061522686,3900.0,7,0,0,0,0.0,was_in_trouble
0.232935306,66,0,0.599715775,2110.0,17,0,0,0,0.0,was_in_trouble
0.17656507,65,0,0.242787775,3500.0,9,0,0,0,1.0,was_in_trouble
0.9999999,75,0,0.0,5400.0,0,0,0,0,2.0,was_in_trouble
0.9999999,57,0,1.238556338,2271.0,5,0,1,0,0.0,was_in_trouble
0.127727657,32,0,0.182328716,5341.0,9,0,0,0,0.0,was_in_trouble
0.56662425,27,0,0.023244189,4000.0,1,0,0,0,0.0,was_in_trouble
0.253149952,48,0,0.054771692,9000.0,2,0,0,0,2.0,was_in_trouble
0.184653846,47,0,0.57626037,4700.0,20,0,1,0,2.0,was_in_trouble
0.198298687,39,0,1.102027178,4488.0,16,0,1,2,2.0,was_in_trouble
0.391321024,44,0,0.381021632,5500.0,8,0,1,1,3.0,was_in_trouble
0.068969435,44,0,3462.0,5400.0,7,0,2,0,0.0,was_in_trouble
0.978680879,47,1,0.751689189,2959.0,5,1,1,1,3.0,was_in_trouble
0.726477151,47,0,0.203857816,15500.0,11,0,1,0,3.0,was_in_trouble
0.464123382,43,1,0.414117177,5000.0,13,0,2,0,3.0,was_in_trouble
0.115283656,53,0,0.777777778,4166.0,13,0,2,0,1.0,was_in_trouble
0.189487537,63,0,0.700480393,8950.0,15,0,2,0,0.0,was_in_trouble
0.028932916,73,0,0.18327778,21300.0,11,0,2,0,0.0,was_in_trouble
0.40008938,43,1,0.161919831,3791.0,9,0,0,0,0.0,was_in_trouble
1.42192691,50,1,0.058002937,4085.0,2,0,0,1,2.0,was_in_trouble
0.020252951,82,0,0.088443635,4940.0,7,0,0,0,0.0,was_in_trouble
0.777149813,47,0,0.279139271,11710.0,9,0,1,0,3.0,was_in_trouble
0.9999999,25,0,0.440175631,910.0,1,1,0,0,0.0,was_in_trouble
0.059207436,36,1,1.154441985,6325.0,12,0,3,0,1.0,was_in_trouble
0.014317691,71,0,0.152200406,7384.0,7,0,1,0,0.0,was_in_trouble
0.115798553,69,0,0.019024762,80000.0,4,0,0,0,0.0,was_in_trouble
0.018921393,51,0,0.00523195,8600.0,6,0,0,0,0.0,was_in_trouble
0.998766708,51,0,0.557243708,6515.0,5,0,1,0,3.0,was_in_trouble
0.271248583,87,0,122.0,5400.0,2,0,0,0,0.0,was_in_trouble
0.9999999,26,0,0.283791579,5200.0,6,0,0,0,0.0,was_in_trouble
0.9999999,61,0,97.0,5400.0,2,0,0,0,0.0,was_not_in_trouble
0.9999999,50,0,0.0,9000.0,2,0,0,0,4.0,was_in_trouble
0.259066088,62,0,1.254248584,3000.0,21,0,2,0,0.0,was_in_trouble
0.449883786,72,0,0.275778613,15700.0,11,0,1,0,0.0,was_in_trouble
0.0,39,0,0.290316608,5400.0,5,0,1,0,0.0,was_in_trouble
0.237353839,33,0,0.328225955,5416.0,11,0,2,0,1.0,was_in_trouble
0.291688724,63,0,0.463313336,4333.0,6,0,2,0,0.0,was_in_trouble
0.9999999,39,0,0.37881385,5833.0,2,0,1,0,0.0,was_not_in_trouble
0.201437366,63,1,0.157312358,7500.0,8,0,1,0,1.0,was_not_in_trouble
0.398589065,51,1,0.020811655,960.0,2,0,0,0,1.0,was_in_trouble
0.275955518,32,0,0.016600641,5300.0,6,0,0,0,1.0,was_in_trouble
0.648705819,41,1,0.338331411,2600.0,4,0,0,0,0.0,was_in_trouble
0.855375734,39,1,0.380556837,6500.0,5,0,1,0,0.0,was_in_trouble
0.024099584,55,0,0.398746456,6700.0,13,1,1,1,0.0,was_not_in_trouble
0.074973077,78,0,132.0,5400.0,2,0,0,0,0.0,was_in_trouble
0.08321083,51,0,0.218402325,9976.0,3,0,1,0,0.0,was_in_trouble
0.999613153,54,2,0.27112148,6000.0,4,1,1,0,0.0,was_not_in_trouble
0.008575108,42,0,0.324908015,6250.0,9,0,1,0,0.0,was_in_trouble
0.046445599,64,0,0.159989543,15300.0,7,0,1,0,0.0,was_in_trouble
0.181636727,31,1,0.118587608,1500.0,3,1,0,0,0.0,was_in_trouble
0.302334883,68,1,0.252148997,1395.0,9,0,0,0,0.0,was_in_trouble
0.040135057,75,0,0.52029245,6701.0,14,0,1,0,0.0,was_in_trouble
0.9999999,55,0,1019.0,5400.0,3,0,0,0,3.0,was_in_trouble
0.103879235,73,0,1874.0,5400.0,15,0,1,0,0.0,was_in_trouble
0.012326824,62,0,0.001075153,9300.0,9,0,0,0,1.0,was_in_trouble
0.588163415,60,1,0.561787642,3333.0,7,0,2,0,2.0,was_in_trouble
0.9999999,65,0,506.0,5400.0,1,0,0,0,0.0,was_in_trouble
0.013976142,57,0,0.232303309,9125.0,14,0,1,0,2.0,was_in_trouble
0.391874793,54,0,0.671382758,5300.0,9,0,2,0,0.0,was_in_trouble
0.001380887,91,0,0.0,2706.0,4,0,0,0,0.0,was_in_trouble
0.017163806,31,0,0.033911569,7666.0,4,0,0,0,0.0,was_in_trouble
0.103880644,37,0,0.276683328,3400.0,3,0,1,0,4.0,was_in_trouble
0.974051896,41,0,1251.0,0.0,3,1,1,0,1.0,was_in_trouble
0.032770492,66,2,0.289706008,11666.0,4,0,1,0,0.0,was_in_trouble
0.047798088,48,0,0.085745926,6320.0,4,0,0,0,1.0,was_in_trouble
0.311180489,56,0,0.134459576,5800.0,9,0,0,0,0.0,was_in_trouble
0.401024153,60,0,0.434538275,6583.0,9,0,2,0,4.0,was_in_trouble
0.179702359,70,0,1145.0,5400.0,14,0,1,0,0.0,was_in_trouble
0.465048604,36,0,0.297675581,4000.0,4,0,0,0,2.0,was_in_trouble
0.28879278,69,0,1310.0,5400.0,9,0,1,0,0.0,was_in_trouble
0.366337208,39,0,778.0,5400.0,7,0,0,0,2.0,was_in_trouble
0.266146771,76,0,0.009283504,4200.0,1,0,0,0,0.0,was_in_trouble
0.004156859,47,0,0.195160442,1900.0,11,0,0,0,0.0,was_in_trouble
0.055484271,63,0,2113.0,5400.0,9,0,2,0,3.0,was_in_trouble
0.291917702,61,0,0.279794646,5453.0,6,0,1,0,0.0,was_in_trouble
0.030109177,43,0,504.0,0.0,9,0,0,0,0.0,was_in_trouble
941.0,37,0,0.085182963,5000.0,6,0,0,0,1.0,was_in_trouble
0.078481998,51,1,0.246396134,12000.0,9,0,2,0,2.0,was_in_trouble
0.064439541,39,0,0.136949044,12500.0,4,0,1,0,3.0,was_in_trouble
0.9999999,56,0,329.0,5400.0,3,0,0,0,0.0,was_in_trouble
0.9999999,51,0,1248.0,5400.0,1,0,1,0,0.0,was_in_trouble
0.04179193,55,0,1333.0,5400.0,15,0,1,0,0.0,was_in_trouble
0.922362869,40,1,0.0569552,10200.0,6,0,0,0,2.0,was_in_trouble
0.0,54,0,0.31053005,9866.0,7,0,2,0,0.0,was_in_trouble
0.188340583,65,0,0.319946676,6000.0,7,0,1,0,2.0,was_in_trouble
0.9999999,40,0,0.617833095,4900.0,5,0,1,0,1.0,was_in_trouble
0.056997522,30,0,0.507250269,3723.0,9,0,1,0,0.0,was_in_trouble
0.45756758,62,0,0.679577792,21505.0,25,0,6,0,1.0,was_in_trouble
1.095182139,38,0,0.124704957,5083.0,4,0,0,1,4.0,was_not_in_trouble
0.367663234,49,0,0.461791173,7000.0,11,0,4,0,2.0,was_in_trouble
0.9999999,37,0,0.204448888,4000.0,4,0,0,0,1.0,was_in_trouble
0.773226773,34,3,1.367380026,3083.0,5,0,1,0,0.0,was_in_trouble
0.032729229,66,2,0.285943346,5612.0,16,0,1,0,1.0,was_in_trouble
0.003503496,48,0,0.304940732,9532.0,9,0,1,0,2.0,was_in_trouble
0.852541573,34,0,1.19494987,2692.0,12,0,1,0,0.0,was_in_trouble
0.081687133,50,1,3803.0,5400.0,19,0,3,0,0.0,was_in_trouble
0.272942745,60,1,0.504190845,1550.0,8,0,1,0,0.0,was_in_trouble
0.205486345,49,0,0.294600372,14500.0,10,0,2,0,3.0,was_in_trouble
0.156277917,34,0,0.19427663,3144.0,7,0,0,0,0.0,was_in_trouble
0.085849732,65,0,2266.0,5400.0,12,0,2,0,0.0,was_in_trouble
0.033083913,60,0,0.115008307,5416.0,11,0,1,0,0.0,was_in_trouble
0.011568401,49,0,0.572767021,1600.0,15,0,0,0,0.0,was_not_in_trouble
1.302325581,54,2,0.173036607,6200.0,3,1,0,1,1.0,was_not_in_trouble
0.918830385,59,0,0.477753708,6000.0,4,0,1,0,1.0,was_in_trouble
0.0,69,0,783.0,5400.0,8,0,1,0,0.0,was_in_trouble
0.087440801,53,0,0.483258473,9795.0,19,0,3,0,0.0,was_in_trouble
0.735316171,23,0,0.035183737,2557.0,4,0,0,0,0.0,was_in_trouble
0.207879212,48,0,0.34610904,8583.0,3,0,1,0,3.0,was_in_trouble
0.07583204,37,0,0.460476976,6666.0,22,0,2,0,2.0,was_in_trouble
0.356515608,60,0,0.360607183,2700.0,11,0,1,0,3.0,was_in_trouble
0.991103,48,0,0.213407638,6100.0,7,0,0,0,2.0,was_in_trouble
0.0,63,0,0.0,5400.0,3,0,0,0,0.0,was_in_trouble
0.061373082,60,0,0.269297427,7500.0,11,0,1,0,0.0,was_in_trouble
0.520752343,53,0,0.389789454,5366.0,8,0,1,0,1.0,was_in_trouble
0.0,31,0,0.507447249,4833.0,11,0,2,0,0.0,was_in_trouble
0.417946048,64,0,0.673083908,2752.0,11,0,0,0,0.0,was_in_trouble
0.064148396,36,0,0.114074074,3374.0,11,0,0,0,0.0,was_in_trouble
0.057066998,36,0,0.320425416,7333.0,4,0,1,0,0.0,was_in_trouble
0.760615959,45,0,0.610788189,4300.0,12,0,2,0,0.0,was_in_trouble
0.089533284,58,0,0.304763071,8166.0,13,0,4,0,0.0,was_in_trouble
0.0,76,0,0.0,5400.0,3,0,0,0,0.0,was_in_trouble
0.669452849,34,0,0.507854899,3500.0,8,0,1,0,0.0,was_in_trouble
0.000998988,65,0,1.194690265,3502.0,13,0,2,0,0.0,was_in_trouble
0.0,33,0,0.440536407,8500.0,6,0,2,0,2.0,was_in_trouble
0.030662117,58,0,0.283292031,7666.0,10,0,1,0,0.0,was_in_trouble
0.065540082,47,1,0.257957007,6000.0,7,0,2,0,0.0,was_in_trouble
0.100147496,68,0,0.042841842,2800.0,2,0,0,0,0.0,was_in_trouble
0.029766941,33,0,0.00219956,5000.0,1,0,0,0,0.0,was_in_trouble
0.266329338,39,0,0.035672642,27443.0,6,0,0,0,0.0,was_in_trouble
0.023904382,40,0,0.49557749,7800.0,8,0,3,0,1.0,was_in_trouble
0.698726394,56,1,0.8997001,3000.0,8,0,1,0,1.0,was_in_trouble
0.010702718,32,1,71.0,5400.0,3,0,0,0,0.0,was_not_in_trouble
0.311336083,49,1,0.507768036,6500.0,9,0,2,0,3.0,was_in_trouble
0.93000707,33,0,0.138922996,5700.0,4,0,0,0,1.0,was_in_trouble
0.020854166,47,0,34.0,5400.0,11,0,0,0,0.0,was_in_trouble
0.955684483,44,1,0.660842979,4578.0,7,6,1,0,0.0,was_not_in_trouble
0.0,75,0,187.0,5400.0,4,0,0,0,0.0,was_in_trouble
0.017609685,61,0,0.269442609,4538.0,7,0,1,0,1.0,was_in_trouble
0.764830611,51,0,0.2774422,4800.0,8,0,1,0,0.0,was_in_trouble
0.486005029,45,0,0.46983347,7325.0,14,0,1,0,1.0,was_in_trouble
0.141197859,71,0,0.117158797,7348.0,5,0,2,0,0.0,was_in_trouble
0.97031226,28,0,0.227908836,2500.0,8,0,0,0,1.0,was_not_in_trouble
0.323594964,68,1,0.241262301,8840.0,12,0,1,0,1.0,was_in_trouble
0.300111388,28,0,0.153787005,2600.0,12,0,0,0,0.0,was_in_trouble
0.002079503,57,2,0.361971042,12500.0,15,0,2,0,5.0,was_in_trouble
0.084459821,74,0,0.328477578,3500.0,16,0,2,0,0.0,was_in_trouble
0.500632258,51,0,0.488592593,3374.0,8,0,1,0,3.0,was_in_trouble
1.004581424,49,0,0.30900968,4028.0,6,2,1,0,0.0,was_not_in_trouble
0.051347433,69,0,1637.0,5400.0,3,0,2,0,0.0,was_in_trouble
0.009339405,95,0,24.0,5400.0,3,0,0,0,0.0,was_in_trouble
0.991332117,48,1,0.281099789,5200.0,7,1,0,5,3.0,was_in_trouble
0.9999999,47,0,4333.0,5400.0,4,0,2,0,0.0,was_in_trouble
1.001646671,46,5,0.64117941,2000.0,8,0,2,0,0.0,was_not_in_trouble
0.9999999,25,2,0.081643988,3600.0,1,0,0,0,1.0,was_not_in_trouble
0.01746688,32,0,0.12195122,2500.0,6,0,0,0,0.0,was_in_trouble
0.718232044,58,0,0.286464088,10859.0,7,0,1,0,0.0,was_in_trouble
0.27089097,47,0,0.51845108,8237.0,9,0,2,0,0.0,was_in_trouble
0.304192395,70,0,0.153538585,2500.0,2,0,0,0,0.0,was_in_trouble
0.998003992,41,0,0.020523498,3361.0,2,4,0,0,4.0,was_not_in_trouble
0.9999999,64,0,0.002726034,2200.0,0,0,0,0,0.0,was_in_trouble
0.083832335,31,1,0.056632751,5208.0,5,0,0,1,0.0,was_not_in_trouble
0.007235371,85,0,0.030053708,8750.0,4,0,0,0,0.0,was_in_trouble
0.739710048,28,2,1.042714329,3300.0,8,1,2,1,0.0,was_not_in_trouble
0.159371985,62,0,0.227208976,1425.0,9,0,0,0,0.0,was_in_trouble
0.982680693,50,0,0.164650339,10166.0,11,0,0,0,0.0,was_in_trouble
0.657574499,46,1,1.384615385,1000.0,4,0,0,0,3.0,was_in_trouble
8497.0,28,0,0.404930184,5800.0,5,0,1,0,0.0,was_in_trouble
0.159675807,39,0,0.416511927,7000.0,11,0,2,0,0.0,was_in_trouble
